Name,Link,Price_range
883. Restaurante Ruttemberg Self Service,https://restaurantguru.com.br/Restaurante-Ruttemberg-Self-Service-Belo-Horizonte,Barato (preço médio até BRL 54)
884. Óga Burguer,https://restaurantguru.com.br/Oga-Burguer-Belo-Horizonte,
885. Restaurante Casa di Maria,https://restaurantguru.com.br/Restaurante-Casa-di-Maria-Belo-Horizonte,
886. Fazendinha Santa Amélia,https://restaurantguru.com.br/Burgos-Bar-e-Restaurante-Belo-Horizonte,
887. Minas Grill,https://restaurantguru.com.br/Minas-Grill-Belo-Horizonte,Barato (preço médio até BRL 54)
888. Rancho Mineiro Serra Verde,https://restaurantguru.com.br/Rancho-Mineiro-Serra-Verde-Belo-Horizonte,
889. Bar do Fabinho e Restaurante,https://restaurantguru.com.br/Bar-do-Fabinho-e-Restaurante-Belo-Horizonte,
890. Acapulco Bar e Restaurante,https://restaurantguru.com.br/Acapulco-Bar-e-Restaurante-Belo-Horizonte,
"891. Restaurante e Bar Fogão a Lenha, 545",https://restaurantguru.com.br/Restaurante-e-Pizzaria-Fogao-a-Lenha-Belo-Horizonte,
892. Cantina da Rosa,https://restaurantguru.com.br/Cantina-da-Rosa-Belo-Horizonte,
893. Restaurante ki delícia,https://restaurantguru.com.br/Restaurante-ki-delicia-Belo-Horizonte-4,
894. Sirène Fish & Chips - Fleming - Bar,https://restaurantguru.com.br/Sirene-Fish-and-Chips-Fleming-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
895. Armazém do Árabe Restaurante Árabe em BH,https://restaurantguru.com.br/Armazem-do-Arabe-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
896. Kidagosto Restaurante e Pizzaria,https://restaurantguru.com.br/Kidagosto-Restaurante-e-Pizzaria-Belo-Horizonte,Barato (preço médio até BRL 54)
897. Restaurante Magia do Sabor- Self-service,https://restaurantguru.com.br/Restaurante-Magia-do-Sabor-Self-Service-com-Churrasco-Belo-Horizonte,
898. Almeida burguer,https://restaurantguru.com.br/Almeida-burguer-Belo-Horizonte,Barato (preço médio até BRL 54)
899. Bistrô29,https://restaurantguru.com.br/Bistro29-Belo-Horizonte,Barato (preço médio até BRL 54)
900. Restaurante Saboreô,https://restaurantguru.com.br/Restaurante-Saboreo-Belo-Horizonte,
901. Recanto das Paineiras,https://restaurantguru.com.br/Recanto-Das-Paineiras-Belo-Horizonte,
902. sparta pizza burguer,https://restaurantguru.com.br/sparta-pizza-burguer-Belo-Horizonte,
903. Parada Burguer,https://restaurantguru.com.br/Parada-Burguer-Belo-Horizonte-3,Barato (preço médio até BRL 54)
904. Restaurante Big Bife,https://restaurantguru.com.br/Restaurante-Big-Bife-Belo-Horizonte,Barato (preço médio até BRL 54)
905. Sintonia burguer,https://restaurantguru.com.br/Sintonia-burguer-Belo-Horizonte,
906. Xeiro burguer,https://restaurantguru.com.br/Xeiro-burguer-Belo-Horizonte,
907. Pizzas Hot,https://restaurantguru.com.br/Pizzas-Hot-Belo-Horizonte,
908. Go Pasta Fresh & Gourmet,https://restaurantguru.com.br/Go-Pasta-Fresh-and-Gourmet-Belo-Horizonte,Barato (preço médio BRL 33-BRL 60)
909. Bigshow Artesanal,https://restaurantguru.com.br/Bigshow-Artesanal-Delivery-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
910. Restaurante Santo Agostinho,https://restaurantguru.com.br/Restaurante-Santo-Agostinho-Belo-Horizonte,
911. Guud Buritis Bar e Restaurante,https://restaurantguru.com.br/Guud-Buritis-Bar-e-Restaurante-Belo-Horizonte,
912. Bar E Restaurante Assim Assado,https://restaurantguru.com.br/Bar-E-Restaurante-Assim-Assado-Belo-Horizonte,
913. Cantina do Maza,https://restaurantguru.com.br/Pizza-Massa-Belo-Horizonte,
914. Kiwi Superfoods - Bodytech Belvedere,https://restaurantguru.com.br/Kiwi-Superfoods-Bodytech-Belvedere-Belo-Horizonte,
915. fugu Izakaya,https://restaurantguru.com.br/fugu-Izakaya-Belo-Horizonte,
916. Restaurante da Ivete,https://restaurantguru.com.br/Restaurante-da-Ivete-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
917. Restaurante Tempero Certo,https://restaurantguru.com.br/Restaurante-Tempero-Certo-Belo-Horizonte-2,
918. Tasca Do Miguel - Mercado do Cruzeiro,https://restaurantguru.com.br/Tasca-Do-Miguel-Belo-Horizonte,
919. Restaurante do Foca,https://restaurantguru.com.br/Restaurante-Do-Foca-Belo-Horizonte,Barato (preço médio até BRL 54)
920. Radikal Food BH,https://restaurantguru.com.br/Radikal-Food-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
921. Taleco Burger - Buritis,https://restaurantguru.com.br/Taleco-Burger-Hamburgueria-Artesanal-Delivery-Brumadinho,
922. Curral da Serra,https://restaurantguru.com.br/Curral-da-Serra-Belo-Horizonte,
923. Ml Burguer,https://restaurantguru.com.br/Ml-Burguer-Belo-Horizonte,
924. Popoto Burguer,https://restaurantguru.com.br/Popoto-Lanches-Belo-Horizonte,
925. Fogão de Minas,https://restaurantguru.com.br/Fogao-de-Minas-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
926. Justus Burger,https://restaurantguru.com.br/Justus-Burger-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
927. Restaurante Vanusa,https://restaurantguru.com.br/Restaurante-Ines-e-Vanusa-Belo-Horizonte,
928. A Garagem,https://restaurantguru.com.br/A-Garagem-Belo-Horizonte,
929. Forneia Pizzaria ( forno a lenha Italiano ),https://restaurantguru.com.br/Forneia-Pizzaria-Belo-Horizonte,
930. Cia Da Panqueca,https://restaurantguru.com.br/Cia-da-Panqueca-Belo-Horizonte,
931. Galpão 722 Bar & Restaurante,https://restaurantguru.com.br/Galpao-722-Bar-e-Restaurante-Belo-Horizonte,Barato (preço médio até BRL 54)
932. Restaurante Escolar - CEFET-MG Campus II,https://restaurantguru.com.br/Restaurante-Escolar-CEFET-MG-Campus-II-Belo-Horizonte,Barato (preço médio até BRL 54)
933. Kifome,https://restaurantguru.com.br/Kifome-Belo-Horizonte,
934. Restaurante da Tânia - Mercado Novo,https://restaurantguru.com.br/Restaurante-da-Tania-Mercado-Novo-Belo-Horizonte,
935. Restaurante Sabor Mineiro,https://restaurantguru.com.br/Restaurante-Sabor-Mineiro-Belo-Horizonte-10,
936. restaurante ki sabor,https://restaurantguru.com.br/Ki-Sabor-Belo-Horizonte,
937. Frango & Grill Massas e Congelados,https://restaurantguru.com.br/Frango-e-Grill-Belo-Horizonte,
938. Terneiro Grill,https://restaurantguru.com.br/Terneiro-Grill-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
939. Arreda Prá Cá Restaurante,https://restaurantguru.com.br/Cantina-Fratello-Belo-Horizonte-2,Barato (preço médio até BRL 54)
940. Bar E Restaurante Da Lourdes,https://restaurantguru.com.br/Bar-E-Restaurante-Da-Lourdes-Belo-Horizonte,
941. ANJO GOURMET HAMBÚRGUERIA & DOCES,https://restaurantguru.com.br/ANJO-GOURMET-HAMBURGUERIA-and-DOCES-Belo-Horizonte,
942. Nice Burger,https://restaurantguru.com.br/Nice-Burger-Belo-Horizonte,
943. Da Fruta açaí e vitaminas,https://restaurantguru.com.br/Da-Fruta-acai-e-vitaminas-Belo-Horizonte,
944. BAR DO CEARÁ (Ceará de Minas Restaurante),https://restaurantguru.com.br/Bar-do-Ceara-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
945. RESTAURANTE CANTINA DA KENIA,https://restaurantguru.com.br/RESTAURANTE-CANTINA-DA-KENIA-Belo-Horizonte,
946. Bar e restaurante do Tardelli,https://restaurantguru.com.br/Bar-e-restaurante-do-Tardelli-Belo-Horizonte,
947. Restaurante Dona Maria,https://restaurantguru.com.br/Restaurante-do-Leo-Belo-Horizonte,Barato (preço médio até BRL 54)
"948. Dantas Restaurante, Churrascaria e Pizzaria",https://restaurantguru.com.br/Dantas-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
949. The Night Burgers,https://restaurantguru.com.br/The-Night-Burgers-Belo-Horizonte,
950. Surubim Grill Bar e Restaurante,https://restaurantguru.com.br/Surubim-Grill-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
951. Asia Express,https://restaurantguru.com.br/Asia-Express-Belo-Horizonte,
"952. CJ's Burguer, Treats & Fries",https://restaurantguru.com.br/CJs-Burguers-treats-and-fries-Belo-Horizonte,
953. Cachorro Quente e Hambúrguer (Food Truck do Simpson),https://restaurantguru.com.br/Cachorro-Quente-Bom-D-Boca-Lanches-Food-Truck-do-Simpson-Belo-Horizonte,
954. Batalha Lanches,https://restaurantguru.com.br/Batalha-Lanches-Belo-Horizonte,
955. Restaurante La Pannela de Ouro,https://restaurantguru.com.br/Restaurante-La-Pannela-de-Ouro-Belo-Horizonte,
956. Restaurante Mediterrâneo,https://restaurantguru.com.br/Restaurante-Mediterraneo-Belo-Horizonte,
957. TopFood pizzas e massas,https://restaurantguru.com.br/TopFood-pizzas-e-massas-Belo-Horizonte,
958. Bar e Restaurante F e N,https://restaurantguru.com.br/Bar-e-Restaurante-F-e-N-Belo-Horizonte,
959. Pizza Duba,https://restaurantguru.com.br/Pizza-Duba-Belo-Horizonte,
960. Restaurante Vovó Nonata,https://restaurantguru.com.br/Restaurante-Vovo-Nonata-Belo-Horizonte,
961. Bar e Restaurante Reis,https://restaurantguru.com.br/Bar-Do-Reis-Belo-Horizonte,
962. Olegário Pátio,https://restaurantguru.com.br/Olegario-Patio-Belo-Horizonte,Caro (preço médio BRL 140-BRL 270)
963. Domenico Pizzeria e Trattoria,https://restaurantguru.com.br/Domenico-Pizzeria-Belo-Horizonte,Caro (preço médio BRL 110-BRL 270)
964. Peaky Burguers Blinders,https://restaurantguru.com.br/Peaky-Burguers-Blinders-Belo-Horizonte,
965. Meneze's Burguers,https://restaurantguru.com.br/Menezes-Burguers-Belo-Horizonte,
966. RESTAURANTE PONTO CHIQUE,https://restaurantguru.com.br/RESTAURANTE-PONTO-CHIQUE-Belo-Horizonte,
967. Restaurante Varanda Gourmet,https://restaurantguru.com.br/Restaurante-Varanda-Brazil-2,Moderado (preço médio BRL 54-BRL 140)
968. Sabores.delivery,https://restaurantguru.com.br/Saborescom-Belo-Horizonte,Barato (preço médio até BRL 54)
969. Excaliburger - Castelo,https://restaurantguru.com.br/Excaliburger-Castelo-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
970. Fera Eats,https://restaurantguru.com.br/Fera-Eats-Belo-Horizonte,
971. Mr Bean Serrano,https://restaurantguru.com.br/Mr-Bean-Serrano-Belo-Horizonte,
972. Cantina Amorim,https://restaurantguru.com.br/Cantina-Amorim-Belo-Horizonte,
973. FitVegano,https://restaurantguru.com.br/FitVegano-Belo-Horizonte,
974. Make a Wish Lanches Veganos,https://restaurantguru.com.br/Make-a-Wish-Lanches-Veganos-Belo-Horizonte,
975. Casa da Quentinha BH,https://restaurantguru.com.br/Casa-da-Quentinha-Belo-Horizonte,
976. Amendoim Lanches,https://restaurantguru.com.br/Amem-duim-lanches-Belo-Horizonte,
977. Recanto Comida Caseira,https://restaurantguru.com.br/Recanto-Comida-Caseira-Belo-Horizonte,
978. Restaurante do Edmilson,https://restaurantguru.com.br/Restaurante-do-Edmilson-Belo-Horizonte,
979. Bar Tudo Legal,https://restaurantguru.com.br/Bar-Tudo-Legal-Belo-Horizonte-2,Moderado (preço médio BRL 54-BRL 140)
980. Cozinha De Casa,https://restaurantguru.com.br/Cozinha-De-Casa-Belo-Horizonte,Barato (preço médio até BRL 54)
981. Gigabyte,https://restaurantguru.com.br/Gigabyte-Lanches-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
982. Pizzaria Sfizi Barreiro,https://restaurantguru.com.br/Pizzaria-Sfizi-Barreiro-Belo-Horizonte,
983. Restaurante Da Cida,https://restaurantguru.com.br/Restaurante-Da-Cida-Belo-Horizonte-7,
984. Demetrius & Carlos Restaurante,https://restaurantguru.com.br/Bar-do-Demetrius-Belo-Horizonte,
985. Sabores da tia Maria,https://restaurantguru.com.br/Sabores-da-tia-Maria-Belo-Horizonte,
986. Paracone Delivery,https://restaurantguru.com.br/Paracone-Belo-Horizonte-2,Moderado (preço médio BRL 54-BRL 140)
987. Restaurante Império do Deco,https://restaurantguru.com.br/Imperio-do-Deco-Belo-Horizonte,Barato (preço médio até BRL 54)
988. Restaurante Espeteria Caiçara,https://restaurantguru.com.br/espeteria-caicara-Belo-Horizonte,
989. Bar e Restaurante Aqui Cê Deixa,https://restaurantguru.com.br/Bar-e-restaurante-aqui-ce-deixa-Belo-Horizonte,
990. Pizzaiolo Tradição Cidade Nova,https://restaurantguru.com.br/Pizzaiolo-Tradicao-Cidade-Nova-Belo-Horizonte,
991. Kantinho Da Analia,https://restaurantguru.com.br/Kantinho-Da-Analia-Belo-Horizonte,
"992. Carol Coxinhas Salgadinhos para Festa Cento de Salgados Buritis - Belo Horizonte, MG",https://restaurantguru.com.br/Carol-Coxinhas-Salgadinhos-para-Festa-Cento-de-Salgados-Buritis-Belo-Horizonte-MG-Belo-Horizonte,Barato (preço médio até BRL 54)
993. Passarela Burguer,https://restaurantguru.com.br/Passarela-Burguer-Belo-Horizonte,
994. Sorveteria Açai Mais Sabor,https://restaurantguru.com.br/Acai-Mais-Sabor-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
995. Espetinho Dois Corações,https://restaurantguru.com.br/Espetinho-Dois-Coracoes-Belo-Horizonte-2,Barato (preço médio até BRL 54)
996. Restaurante da Sandra,https://restaurantguru.com.br/Restaurante-da-Sandra-Belo-Horizonte,Barato (preço médio até BRL 54)
997. Açai da Evellyn,https://restaurantguru.com.br/Acai-da-Evellyn-Belo-Horizonte,
998. Bar e Restaurante do Kju,https://restaurantguru.com.br/Bar-e-Restaurante-do-Kju-Belo-Horizonte,Barato (preço médio até BRL 54)
999. Vania's Burg,https://restaurantguru.com.br/Vanias-Burg-Belo-Horizonte,
1000. Solar Felice Restaurante e Lanchonete,https://restaurantguru.com.br/Solar-Felice-Restaurante-e-Lanchonete-Belo-Horizonte,
1001. Restaurante Trega,https://restaurantguru.com.br/Restaurante-Trega-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
1002. Vila Delicias,https://restaurantguru.com.br/Acai-and-Delicias-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
1003. Batata Show,https://restaurantguru.com.br/Batata-Show-Belo-Horizonte-6,
1004. Delicias da Ká,https://restaurantguru.com.br/Delicias-da-Ka-Belo-Horizonte,
1005. Cachorro quente da Ferdi,https://restaurantguru.com.br/Cachorro-Quente-da-Lora-Belo-Horizonte,
1006. Restaurante Cantinho Mineiro ( com CHURRASCO),https://restaurantguru.com.br/Restaurante-Cantinho-Mineiro-Belo-Horizonte-2,
1007. Restaurante Da Beth,https://restaurantguru.com.br/Restaurante-Da-Beth-Belo-Horizonte-2,
1008. Aliança,https://restaurantguru.com.br/Alianca-Belo-Horizonte,
1009. Terraço Mineiro,https://restaurantguru.com.br/Terraco-Mineiro-Belo-Horizonte,Barato (preço médio até BRL 54)
1010. Hamburgueria Coisas Leves,https://restaurantguru.com.br/Hamburgueria-Coisas-Leves-SQN-Belo-Horizonte,
1011. Terroir Mineiro Hamburgueria,https://restaurantguru.com.br/Terroir-Mineiro-Hamburgueria-Belo-Horizonte,
1012. Bag Burger Classic Burgers,https://restaurantguru.com.br/Bag-Burger-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
1013. Biggburguer,https://restaurantguru.com.br/Big-Burguer-Belo-Horizonte-4,
1014. Momo Cidade Jardim,https://restaurantguru.com.br/Momo-Confeitaria-Belo-Horizonte-3,
1015. Espetinho do Bolota (O ponto da picanha),https://restaurantguru.com.br/espetinho-do-bolota-2-O-ponto-da-picanha-Belo-Horizonte,
1016. Fornalha Pizzeria - Buritis,https://restaurantguru.com.br/No-Forno-Pizzaria-Belo-Horizonte-2,
1017. Restaurante Bem Temperado,https://restaurantguru.com.br/Bem-Temperado-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
1018. Bambaré Bar e Restaurante,https://restaurantguru.com.br/Bambare-Bar-e-Espetaria-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
1019. Mr. Bean Feijoada no Balde,https://restaurantguru.com.br/Mr-Bean-Feijoada-no-Balde-Belo-Horizonte,
1020. Bar e Restaurante Irmãos Mendes,https://restaurantguru.com.br/Bar-e-Restaurante-Irmaos-Mendes-Belo-Horizonte,Barato (preço médio até BRL 54)
